# tracker_enabled,true
# target_guids,78a5b761-49c0-49b0-ba39-0c23a1ea12f7
# sample_rate_hz,10
# sample_interval_seconds,0.100000001
# machine_integrity_source,Sum(Modding.Blocks.Block.Health) / Sum(Modding.Blocks.Block.MaxHealth) over PlayerMachine.SimulationBlocks
# machine_health_sum_source,Sum(Modding.Blocks.Block.Health) over PlayerMachine.SimulationBlocks
# input_keys_held_source,UnityEngine.Input.GetKey over keyboard KeyCode values at sample time
# input_keys_down_source,UnityEngine.Input.GetKeyDown over keyboard KeyCode values since previous sample
# input_keys_up_source,UnityEngine.Input.GetKeyUp over keyboard KeyCode values since previous sample
# output_basename,MinimumCostOrbitalOpposedPair_260910_000944
sample_index,target_index,target_guid,target_name,elapsed_seconds,unity_time_seconds,input_keys_held,input_keys_down,input_keys_up,machine_integrity,machine_block_health_sum,machine_block_max_health_sum,machine_block_count,machine_cluster_count,target_block_health,target_block_max_health,x,y,z,rot_w,rot_x,rot_y,rot_z
576,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.6044922,3662.1499,,,Q,1,0,0,3,1,0,0,794.540771,-229.262482,132.762299,-0.350067973,-0.00911190268,-0.00727694202,-0.936651766
577,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.7045898,3662.25,Q,Q,,1,0,0,3,1,0,0,801.89093,-267.87262,133.447174,-0.350013494,-0.00933969487,-0.00725493534,-0.936670065
578,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.8044434,3662.34985,Q,,,1,0,0,3,1,0,0,808.750427,-306.780731,134.123886,-0.465607911,-0.00857701153,-0.00836034119,-0.884910047
579,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,57.904541,3662.44995,,,Q,1,0,0,3,1,0,0,815.127991,-345.793243,134.790359,-0.569381475,-0.00773518812,-0.00927396398,-0.821984768
580,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.0043945,3662.5498,Q,Q,,1,0,0,3,1,0,0,820.675049,-384.953125,135.454514,-0.574027419,-0.00791219622,-0.00923326984,-0.818745852
581,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.1044922,3662.6499,Q,,,1,0,0,3,1,0,0,825.616943,-424.138519,136.110001,-0.682927907,-0.00677135307,-0.0101628313,-0.730383694
582,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.2045898,3662.75,Q,,,1,0,0,3,1,0,0,830.09552,-463.200592,136.752289,-0.807195663,-0.00497823954,-0.0111191794,-0.590158284
583,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.3044434,3662.84985,,,Q,1,0,0,3,1,0,0,833.953064,-501.940643,137.383957,-0.846839666,-0.0043877759,-0.0112334657,-0.531711638
584,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.404541,3662.94995,,,,1,0,0,3,1,0,0,836.975159,-540.189758,138.009232,-0.846819818,-0.004573246,-0.0110312533,-0.531745911
585,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.5043945,3663.0498,Q,Q,,1,0,0,3,1,0,0,839.214417,-577.962952,138.626999,-0.863810182,-0.0044013462,-0.0109700961,-0.503678799
586,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.6044922,3663.1499,,,,1,0,0,3,1,0,0,840.977112,-615.369751,139.230606,-0.935370743,-0.0026977805,-0.0113435173,-0.353476644
587,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.7045898,3663.25,,,Q,1,0,0,3,1,0,0,842.251343,-652.184326,139.81987,-0.951851606,-0.0022679253,-0.0112009607,-0.306346208
588,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.8044434,3663.34985,,,,1,0,0,3,1,0,0,842.9505,-688.203613,140.396515,-0.951884687,-0.00239303289,-0.01094463,-0.306251585
589,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,58.904541,3663.44995,,,,1,0,0,3,1,0,0,843.086975,-723.436218,140.960724,-0.951908886,-0.002518964,-0.0106843384,-0.30618462
590,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.0043945,3663.5498,,,,1,0,0,3,1,0,0,842.664856,-757.884277,141.512848,-0.951902986,-0.00264847837,-0.01042262,-0.306210965
591,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.1044922,3663.6499,,,,1,0,0,3,1,0,0,841.688354,-791.55072,142.05336,-0.951921463,-0.00277581508,-0.0101701673,-0.306160688
592,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.2045898,3663.75,,,,1,0,0,3,1,0,0,840.161987,-824.43927,142.582733,-0.951940417,-0.002903827,-0.00991845131,-0.306108922
593,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.3044434,3663.84985,,,,1,0,0,3,1,0,0,838.090027,-856.553589,143.101471,-0.951916873,-0.00303406292,-0.00966413599,-0.306189179
594,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.404541,3663.94995,,,,1,0,0,3,1,0,0,835.476685,-887.897888,143.610092,-0.951908827,-0.00316348136,-0.00942167826,-0.306220204
595,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.5043945,3664.0498,,,,1,0,0,3,1,0,0,832.32605,-918.47644,144.109131,-0.951912403,-0.00329780346,-0.00916634779,-0.306215554
596,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.6044922,3664.1499,,,,1,0,0,3,1,0,0,828.642334,-948.293945,144.599136,-0.95193702,-0.0034319351,-0.00890694931,-0.306145281
597,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.7045898,3664.25,,,,1,0,0,3,1,0,0,824.429382,-977.354858,145.080673,-0.951928139,-0.0035630723,-0.00865576975,-0.30617854
598,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.8044434,3664.34985,,,,1,0,0,3,1,0,0,819.690979,-1005.66364,145.554245,-0.951928496,-0.00369827054,-0.00840262882,-0.306182832
599,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,59.904541,3664.44995,,,,1,0,0,3,1,0,0,814.430725,-1033.22498,146.02037,-0.951894462,-0.00383395609,-0.00816196669,-0.306293398
600,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.0043945,3664.5498,,,,1,0,0,3,1,0,0,808.652283,-1060.04382,146.479553,-0.951902151,-0.0039694435,-0.00791383069,-0.306274474
601,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.1044922,3664.6499,,,,1,0,0,3,1,0,0,802.358459,-1086.12402,146.932327,-0.951933146,-0.00410035765,-0.00766151072,-0.306182891
602,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.2045898,3664.75,,,,1,0,0,3,1,0,0,795.55249,-1111.47009,147.379135,-0.95192349,-0.00422531366,-0.00741539849,-0.306216955
603,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.3044434,3664.84985,,,,1,0,0,3,1,0,0,788.237122,-1136.08582,147.820419,-0.951921761,-0.00435246527,-0.00715937186,-0.306226611
604,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.404541,3664.94995,E,E,,1,0,0,3,1,0,0,780.41687,-1159.97754,148.256561,-0.950710773,-0.00450268481,-0.00690443022,-0.309969723
605,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.5043945,3665.0498,,,E,1,0,0,3,1,0,0,772.235474,-1183.36987,148.684769,-0.897974372,-0.00554686552,-0.00595406396,-0.439972579
606,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.6044922,3665.1499,,,,1,0,0,3,1,0,0,763.516968,-1206.28943,149.108093,-0.884556115,-0.00588378729,-0.00556762749,-0.466363519
607,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.7045898,3665.25,,,,1,0,0,3,1,0,0,754.108582,-1228.67798,149.529648,-0.884585559,-0.00604390539,-0.00536237704,-0.466308057
608,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.8044434,3665.34985,,,,1,0,0,3,1,0,0,744.015869,-1250.54175,149.949692,-0.884550035,-0.00620538322,-0.0051631243,-0.46637553
609,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,60.904541,3665.44995,E,E,,1,0,0,3,1,0,0,733.244202,-1271.88611,150.368484,-0.882544935,-0.00639477186,-0.00493186433,-0.470158815
610,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.0043945,3665.5498,,,E,1,0,0,3,1,0,0,722.005798,-1292.87341,150.782227,-0.808075905,-0.00718025165,-0.00379483565,-0.589022517
611,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.1044922,3665.6499,,,,1,0,0,3,1,0,0,710.140198,-1313.58752,151.192978,-0.790357411,-0.0074786162,-0.00341619039,-0.612590969
612,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.2045898,3665.75,,,,1,0,0,3,1,0,0,697.48291,-1334.02539,151.603516,-0.790431201,-0.00766393216,-0.00326304697,-0.61249423
613,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.3044434,3665.84985,,,,1,0,0,3,1,0,0,684.040405,-1354.19116,152.014038,-0.790347934,-0.00785155594,-0.00310585485,-0.612600148
614,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.404541,3665.94995,,,,1,0,0,3,1,0,0,669.814026,-1374.08618,152.424835,-0.790328622,-0.00803920347,-0.00294590159,-0.612623394
615,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.5043945,3666.0498,,,,1,0,0,3,1,0,0,654.80542,-1393.71204,152.836166,-0.790349841,-0.0082256021,-0.00278533646,-0.612594306
616,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.6044922,3666.1499,,,,1,0,0,3,1,0,0,639.015686,-1413.06995,153.248291,-0.790346026,-0.00841649156,-0.00261437381,-0.612597406
617,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.7045898,3666.25,,,,1,0,0,3,1,0,0,622.446228,-1432.16101,153.661453,-0.790274084,-0.0086024506,-0.00244362932,-0.612688303
618,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.8044434,3666.34985,,,,1,0,0,3,1,0,0,605.097961,-1450.98657,154.075897,-0.79028362,-0.00877772365,-0.00229070033,-0.612674177
619,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,61.904541,3666.44995,,,,1,0,0,3,1,0,0,586.971985,-1469.54749,154.491837,-0.790286064,-0.00896160863,-0.00212488417,-0.612668872
620,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.0043945,3666.5498,,,,1,0,0,3,1,0,0,568.069519,-1487.84497,154.909485,-0.790341854,-0.0091435127,-0.00195899582,-0.612594783
621,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.1044922,3666.6499,,,,1,0,0,3,1,0,0,548.391907,-1505.88,155.329056,-0.79043597,-0.00932467915,-0.00179862848,-0.612470984
622,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.2045898,3666.75,,,,1,0,0,3,1,0,0,527.939758,-1523.6532,155.750778,-0.79043299,-0.0095139984,-0.00162943162,-0.612472594
623,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.3044434,3666.84985,,,,1,0,0,3,1,0,0,506.713593,-1541.16553,156.174866,-0.790407181,-0.00970672164,-0.00146174512,-0.612503171
624,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.404541,3666.94995,,,,1,0,0,3,1,0,0,484.71402,-1558.41797,156.601547,-0.790427804,-0.00988552533,-0.00130490947,-0.612474024
625,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.5043945,3667.0498,,,,1,0,0,3,1,0,0,461.941864,-1575.41187,157.031021,-0.79046458,-0.0100739393,-0.00113583275,-0.612423956
626,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.6044922,3667.1499,,,,1,0,0,3,1,0,0,438.397522,-1592.14795,157.463547,-0.790487528,-0.0102565391,-0.000977189862,-0.612391472
627,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.7045898,3667.25,,,,1,0,0,3,1,0,0,414.081451,-1608.62744,157.899323,-0.790572822,-0.0104356539,-0.000824232178,-0.612278581
628,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.8044434,3667.34985,,,,1,0,0,3,1,0,0,388.994324,-1624.85071,158.338593,-0.79065001,-0.010614099,-0.000669122266,-0.612176061
629,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,62.904541,3667.44995,,,,1,0,0,3,1,0,0,363.138275,-1640.81775,158.781555,-0.790639997,-0.0107940389,-0.000509568898,-0.612185955
630,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.0043945,3667.5498,,,,1,0,0,3,1,0,0,336.514771,-1656.52881,159.228394,-0.790629864,-0.0109734386,-0.000350057438,-0.612195969
631,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.1044922,3667.6499,Q,Q,,1,0,0,3,1,0,0,309.183807,-1671.9978,159.678314,-0.817926466,-0.0111329192,-0.000685777923,-0.575214744
632,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.2045898,3667.75,,,Q,1,0,0,3,1,0,0,281.400604,-1687.22986,160.127853,-0.875400662,-0.0111552104,-0.00171106856,-0.483266354
633,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.3044434,3667.84985,,,,1,0,0,3,1,0,0,252.957825,-1702.00537,160.584045,-0.876049936,-0.0113058724,-0.00152630406,-0.482085496
634,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.404541,3667.94995,Q,Q,,1,0,0,3,1,0,0,223.860596,-1716.31299,161.047241,-0.881445885,-0.0114439735,-0.00145255518,-0.472144216
635,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.5043945,3668.0498,,,Q,1,0,0,3,1,0,0,194.355515,-1730.28064,161.511978,-0.936635613,-0.0112944217,-0.00277179503,-0.350112021
636,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.6044922,3668.1499,,,,1,0,0,3,1,0,0,164.381195,-1743.67578,161.983749,-0.940221965,-0.0113892015,-0.0026607099,-0.340361446
637,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.7045898,3668.25,,,,1,0,0,3,1,0,0,133.904327,-1756.41772,162.464844,-0.940229237,-0.011512124,-0.00243698596,-0.340339035
638,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.8044434,3668.34985,,,,1,0,0,3,1,0,0,102.927902,-1768.50793,162.955414,-0.940222859,-0.0116437068,-0.00220215018,-0.340353549
639,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,63.904541,3668.44995,,,,1,0,0,3,1,0,0,71.4536819,-1779.94739,163.455688,-0.940215826,-0.0117720887,-0.00197527977,-0.340370238
640,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.0043945,3668.5498,,,,1,0,0,3,1,0,0,39.4831772,-1790.73669,163.965927,-0.940222979,-0.0118984487,-0.00175243686,-0.34034729
641,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.1044922,3668.6499,,,,1,0,0,3,1,0,0,7.01827812,-1800.87683,164.486328,-0.940230012,-0.0120241484,-0.00152672571,-0.340324163
642,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.2045898,3668.75,,,,1,0,0,3,1,0,0,-25.9393559,-1810.36877,165.01712,-0.940311968,-0.0121498257,-0.00131265167,-0.340094358
643,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.3044434,3668.84985,,,,1,0,0,3,1,0,0,-59.3881111,-1819.21301,165.558548,-0.940316141,-0.0122824293,-0.00108388986,-0.340078741
644,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.404541,3668.94995,,,,1,0,0,3,1,0,0,-93.3263321,-1827.41052,166.110809,-0.940310121,-0.0124073625,-0.000872850476,-0.340091407
645,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.5043945,3669.0498,,,,1,0,0,3,1,0,0,-127.752594,-1834.9624,166.674164,-0.940334141,-0.0125292195,-0.000657892087,-0.340021104
646,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.6044922,3669.1499,,,,1,0,0,3,1,0,0,-162.665619,-1841.86951,167.24884,-0.94034481,-0.0126570668,-0.000423857477,-0.339987099
647,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.7045898,3669.25,Q,Q,,1,0,0,3,1,0,0,-198.038254,-1848.16309,167.834106,-0.950999618,-0.012764913,-0.000614673074,-0.308927923
648,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.8044434,3669.34985,,,Q,1,0,0,3,1,0,0,-233.653549,-1854.03992,168.423523,-0.984033227,-0.0126807056,-0.00208427454,-0.177520305
649,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,64.904541,3669.44995,,,,1,0,0,3,1,0,0,-269.520508,-1859.20154,169.024643,-0.985079885,-0.0127463983,-0.00191449851,-0.171614498
650,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.0043945,3669.5498,,,,1,0,0,3,1,0,0,-305.637848,-1863.58936,169.639099,-0.985081851,-0.0128282281,-0.00166204502,-0.171599671
651,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.1044922,3669.6499,,,,1,0,0,3,1,0,0,-342.004242,-1867.2052,170.26709,-0.985075414,-0.0129092531,-0.00141778856,-0.17163308
652,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.2045898,3669.75,,,,1,0,0,3,1,0,0,-378.61853,-1870.05029,170.908829,-0.98508656,-0.012992274,-0.00117069716,-0.171564281
653,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.3044434,3669.84985,,,,1,0,0,3,1,0,0,-415.479736,-1872.1261,171.564529,-0.985083699,-0.0130741028,-0.00092716678,-0.171576396
654,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.404541,3669.94995,,,,1,0,0,3,1,0,0,-452.587006,-1873.43347,172.234406,-0.985087454,-0.0131552266,-0.000667742861,-0.171550006
655,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.5043945,3670.0498,,,,1,0,0,3,1,0,0,-489.939484,-1873.974,172.918655,-0.985087752,-0.0132341841,-0.000412361667,-0.171542689
656,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.6044922,3670.1499,Q,Q,,1,0,0,3,1,0,0,-527.535217,-1873.7522,173.617386,-0.985752881,-0.0133137265,-0.000218331668,-0.167672127
657,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.7045898,3670.25,Q,,,1,0,0,3,1,0,0,-565.271606,-1873.01135,174.323944,-0.999519229,-0.0132374475,-0.00181779813,-0.0279778317
658,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.8044434,3670.34985,,,Q,1,0,0,3,1,0,0,-603.004822,-1871.71057,175.038986,-0.999138415,-0.0131165162,-0.00241947919,0.0393019132
659,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,65.904541,3670.44995,,,,1,0,0,3,1,0,0,-640.662964,-1869.59229,175.769211,-0.999145627,-0.013137728,-0.00214087451,0.0391261168
660,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.0043945,3670.5498,,,,1,0,0,3,1,0,0,-678.242371,-1866.67017,176.514465,-0.999147058,-0.0131586222,-0.0018845275,0.039097812
661,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.1044922,3670.6499,,,,1,0,0,3,1,0,0,-715.742554,-1862.94531,177.274948,-0.999147236,-0.0131811444,-0.00162382773,0.0390965901
662,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.2045898,3670.75,,,,1,0,0,3,1,0,0,-753.163086,-1858.41919,178.050812,-0.999146581,-0.0132058132,-0.00135572313,0.0391144827
663,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.3044434,3670.84985,Q,Q,,1,0,0,3,1,0,0,-790.507507,-1853.15405,178.840622,-0.9962762,-0.0131614031,-0.00168048963,0.085191898
664,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.404541,3670.94995,,,Q,1,0,0,3,1,0,0,-827.730347,-1847.37158,179.638626,-0.984422982,-0.01295212,-0.002577757,0.175319582
665,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.5043945,3671.0498,,,,1,0,0,3,1,0,0,-864.674622,-1840.83521,180.451187,-0.98439157,-0.012930573,-0.0023021237,0.175501704
666,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.6044922,3671.1499,,,,1,0,0,3,1,0,0,-901.332031,-1833.54688,181.278397,-0.984409571,-0.0129074259,-0.00202215882,0.175406009
667,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.7045898,3671.25,,,,1,0,0,3,1,0,0,-937.702515,-1825.50781,182.120392,-0.984428287,-0.0128833978,-0.00174340268,0.175305381
668,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.8044434,3671.34985,,,,1,0,0,3,1,0,0,-973.78595,-1816.71887,182.977371,-0.984412432,-0.0128569612,-0.00147262914,0.17539911
669,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,66.904541,3671.44995,,,,1,0,0,3,1,0,0,-1009.58209,-1807.18127,183.849411,-0.984415889,-0.0128326556,-0.00119365938,0.175383195
670,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.0043945,3671.5498,,,,1,0,0,3,1,0,0,-1045.09106,-1796.896,184.736679,-0.984416783,-0.0128112128,-0.000922768726,0.175381586
671,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.1044922,3671.6499,,,,1,0,0,3,1,0,0,-1080.3125,-1785.86401,185.639282,-0.984411597,-0.01279514,-0.000667383894,0.175412759
672,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.2045898,3671.75,,,,1,0,0,3,1,0,0,-1115.2467,-1774.08667,186.557358,-0.984438658,-0.0127771888,-0.000389911991,0.175263181
673,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.3044434,3671.84985,,,,1,0,0,3,1,0,0,-1149.89355,-1761.56506,187.491028,-0.984436274,-0.0127616525,-0.000117718679,0.175278202
674,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.404541,3671.94995,,,,1,0,0,3,1,0,0,-1184.25293,-1748.29956,188.44043,-0.984453738,-0.0127429292,0.00017077259,0.175181508
675,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.5043945,3672.0498,,,,1,0,0,3,1,0,0,-1218.32495,-1734.29077,189.405685,-0.984410703,-0.0127233425,0.000450872234,0.175423741
676,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.6044922,3672.1499,,,,1,0,0,3,1,0,0,-1252.10925,-1719.54004,190.386948,-0.98440659,-0.0127120903,0.000713087269,0.175446764
677,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.7045898,3672.25,Q,Q,,1,0,0,3,1,0,0,-1285.61475,-1704.07275,191.383636,-0.980472803,-0.0127203921,0.00072614901,0.196241811
678,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.8044434,3672.34985,,,Q,1,0,0,3,1,0,0,-1318.92163,-1688.18323,192.388168,-0.938958764,-0.0126694301,-0.000945476233,0.343795031
679,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,67.904541,3672.44995,,,,1,0,0,3,1,0,0,-1351.79114,-1671.77148,193.404724,-0.932468295,-0.0125916731,-0.000902432483,0.361031264
680,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.0043945,3672.5498,,,,1,0,0,3,1,0,0,-1384.11877,-1654.77075,194.435822,-0.932492971,-0.0125393793,-0.000636821438,0.36096999
681,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.1044922,3672.6499,,,,1,0,0,3,1,0,0,-1415.90625,-1637.18457,195.481476,-0.932467341,-0.0124776391,-0.000344545377,0.361038655
682,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.2045898,3672.75,,,,1,0,0,3,1,0,0,-1447.15417,-1619.0144,196.54184,-0.932564616,-0.0124219134,-7.16610521E-05,0.360789418
683,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.3044434,3672.84985,,,,1,0,0,3,1,0,0,-1477.86292,-1600.26038,197.617035,-0.93259865,-0.0123557616,0.000225187337,0.360703737
684,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.404541,3672.94995,,,,1,0,0,3,1,0,0,-1508.03247,-1580.9231,198.707199,-0.932572365,-0.0122950478,0.000502745272,0.360773444
685,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.5043945,3673.0498,Q,Q,,1,0,0,3,1,0,0,-1537.66235,-1561.00281,199.812454,-0.932543099,-0.0122368466,0.000776658941,0.360850394
686,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.6044922,3673.1499,,,Q,1,0,0,3,1,0,0,-1566.89844,-1540.67493,200.927536,-0.879298925,-0.0121767614,-0.000490135862,0.476114511
687,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.7045898,3673.25,,,,1,0,0,3,1,0,0,-1595.59998,-1519.99719,202.05278,-0.865153432,-0.0120474137,-0.000568453281,0.501362324
688,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.8044434,3673.34985,,,,1,0,0,3,1,0,0,-1623.60742,-1498.92029,203.191086,-0.865181208,-0.0119348606,-0.000298431085,0.501317143
689,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,68.904541,3673.44995,,,,1,0,0,3,1,0,0,-1650.92676,-1477.44971,204.342407,-0.865150571,-0.0118167233,-2.22578965E-05,0.501372933
690,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,69.0043945,3673.5498,,,,1,0,0,3,1,0,0,-1677.5575,-1455.58569,205.506836,-0.865108073,-0.01170782,0.000245736534,0.50144875
691,0,78a5b761-49c0-49b0-ba39-0c23a1ea12f7,StartingBlock,69.1044922,3673.6499,,,,1,0,0,3,1,0,0,-1703.50012,-1433.3291,206.684479,-0.865091264,-0.0115945991,0.000529964687,0.501480222
